raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
CYSN 081700Z 34006KT 290V360 8SM BKN081 18/08 A2978 RMK AC6 FU SLP087 DENSITY ALT 900FT,CYSN,2023-06-08T17:00:00Z,43.2,-79.17,18.0,8.0,340,6,,8.0,29.778543,1008.7,,,,,,,,,,BKN,8100,,,,,,,VFR,,,,,,,,,,,,METAR,96.0
CYSM 081700Z 28009KT 12SM BKN017 12/08 A3009 RMK SC7 CU ASOCTD FU SLP199,CYSM,2023-06-08T17:00:00Z,60.03,-111.92,12.0,8.0,280,9,,12.0,30.088583,1019.9,,,,,,,,,,BKN,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,203.0
CYSK 081700Z 28008KT 15SM SCT160 18/03 A3001 RMK AS4 SLP165 DENSITY ALT 400FT,CYSK,2023-06-08T17:00:00Z,56.53,-79.25,18.0,3.0,280,8,,15.0,30.008858,1016.5,,,,,,,,,,SCT,16000,,,,,,,VFR,,,,,,,,,,,,METAR,28.0
CYSJ 081700Z VRB02KT 15SM SCT020 BKN050 BKN250 16/06 A2974 RMK SC4SC1CI2 SLP075 DENSITY ALT 800FT,CYSJ,2023-06-08T17:00:00Z,45.32,-65.88,16.0,6.0,0,2,,15.0,29.740158,1007.5,,,,,,,,,,SCT,2000,BKN,5000,BKN,25000,,,VFR,,,,,,,,,,,,SPECI,89.0
CYSF 081700Z AUTO 25014KT 9SM SCT028 OVC037 14/09 A2998 RMK SLP161,CYSF,2023-06-08T17:00:00Z,59.25,-105.83,14.0,9.0,250,14,,9.0,29.97933,1016.1,,TRUE,,,,,,,,SCT,2800,OVC,3700,,,,,VFR,,,,,,,,,,,,METAR,238.0
CYSB 081700Z 36012G18KT 15SM FEW040 BKN074 17/08 A2985 RMK FU1CU2AC3 FU ALOFT SLP112 DENSITY ALT 1800FT,CYSB,2023-06-08T17:00:00Z,46.63,-80.8,17.0,8.0,360,12,18,15.0,29.84941,1011.2,,,,,,,,,,FEW,4000,BKN,7400,,,,,VFR,,,,,,,,,,,,METAR,349.0
CYRV 081700Z AUTO 17004KT 9SM SCT140 20/09 A2991 RMK SLP128 DENSITY ALT 2400FT,CYRV,2023-06-08T17:00:00Z,50.97,-118.17,20.0,9.0,170,4,,9.0,29.911417,1012.8,,TRUE,,,,,,,,SCT,14000,,,,,,,VFR,,,,,,,,,,,,METAR,456.0
CYRT 081700Z 11015G21KT 3/8SM -DZ FG VV003 02/02 A2952 RMK FG8 SLP000,CYRT,2023-06-08T17:00:00Z,62.82,-92.12,2.0,2.0,110,15,21,0.38,29.518702,1000.0,,,,,,,,,-DZ FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,300,METAR,29.0
CYRL 081700Z 22004KT 170V250 15SM FEW070 BKN100 BKN240 21/08 A2997 RMK AC1AC6CI1 CI TR SLP155 DENSITY ALT 2200FT,CYRL,2023-06-08T17:00:00Z,51.07,-93.78,21.0,8.0,220,4,,15.0,29.970472,1015.5,,,,,,,,,,FEW,7000,BKN,10000,BKN,24000,,,VFR,,,,,,,,,,,,METAR,370.0
CYRJ 081700Z 05005KT 350V090 25SM OVC035 15/09 A2982 RMK SC8 SLP104 DENSITY ALT 800FT,CYRJ,2023-06-08T17:00:00Z,48.52,-72.27,15.0,9.0,50,5,,25.0,29.819881,1010.4,,,,,,,,,,OVC,3500,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
CYRB 081700Z 14015KT 20SM BKN009 M01/M04 A2996 RMK ST6 SLP154,CYRB,2023-06-08T17:00:00Z,74.72,-94.97,-1.0,-4.0,140,15,,20.0,29.958662,1015.4,,,,,,,,,,BKN,900,,,,,,,IFR,,,,,,,,,,,,SPECI,59.0
CYRA 081700Z 33003KT 270V010 15SM OVC020 09/04 A3010 RMK SC8 SLP207,CYRA,2023-06-08T17:00:00Z,64.12,-117.32,9.0,4.0,330,3,,15.0,30.100393,1020.7,,,,,,,,,,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,232.0
CYQZ 081700Z AUTO VRB04KT 9SM CLR 20/07 A2992 RMK SLP139 DENSITY ALT 2800FT,CYQZ,2023-06-08T17:00:00Z,53.02,-122.52,20.0,7.0,0,4,,9.0,29.920275,1013.9,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,548.0
CYQY 081700Z 36006KT 3SM BR OVC006 11/10 A2981 RMK ST8 SLP099,CYQY,2023-06-08T17:00:00Z,46.17,-60.03,11.0,10.0,360,6,,3.0,29.811024,1009.9,,,,,,,,,BR,OVC,600,,,,,,,IFR,,,,,,,,,,,,SPECI,58.0
CYQX 081700Z 00000KT 20SM BKN018 BKN180 15/12 A2985 RMK SC5AC2 SLP114 DENSITY ALT 800FT,CYQX,2023-06-08T17:00:00Z,48.95,-54.58,15.0,12.0,0,0,,20.0,29.84941,1011.4,,,,,,,,,,BKN,1800,BKN,18000,,,,,MVFR,,,,,,,,,,,,SPECI,144.0
CYQW 081700Z AUTO 32006KT 300V020 9SM CLR 26/15 A3003 RMK SLP171 DENSITY ALT 3400FT,CYQW,2023-06-08T17:00:00Z,52.77,-108.25,26.0,15.0,320,6,,9.0,30.029528,1017.1,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,545.0
CYQU 081700Z 10011KT 10SM SCT250 22/07 A3003 RMK FU2CI2 FU SLP176 DENSITY ALT 3400FT,CYQU,2023-06-08T17:00:00Z,55.18,-118.88,22.0,7.0,100,11,,10.0,30.029528,1017.6,,,,,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,668.0
CYQT 081700Z 14006KT 060V150 20SM SCT280 21/03 A3000 RMK CI3 CONTRAILS SLP165 DENSITY ALT 1400FT,CYQT,2023-06-08T17:00:00Z,48.37,-89.32,21.0,3.0,140,6,,20.0,30.0,1016.5,,,,,,,,,,SCT,28000,,,,,,,VFR,,,,,,,,,,,,METAR,197.0
CYQR 081700Z VRB02KT 15SM FEW028 FEW160 SCT270 23/16 A2997 RMK CU1AC1CI3 CU TR AC TR SLP151 DENSITY ALT 3300FT,CYQR,2023-06-08T17:00:00Z,50.43,-104.67,23.0,16.0,0,2,,15.0,29.970472,1015.1,,,,,,,,,,FEW,2800,FEW,16000,SCT,27000,,,VFR,,,,,,,,,,,,METAR,576.0
CYQQ 081700Z 07005KT 15SM BKN250 20/07 A2996 RMK CI6 DENSITY ALT 730FT DIST FU ALL QUADS SLP145,CYQQ,2023-06-08T17:00:00Z,49.72,-124.9,20.0,7.0,70,5,,15.0,29.958662,1014.5,,,,,,,,,,BKN,25000,,,,,,,VFR,,,,,,,,,,,,SPECI,24.0
CYQM 081700Z VRB02KT 12SM SCT020 BKN042 BKN055 14/10 A2976 RMK SC4SC2SC1 SLP080,CYQM,2023-06-08T17:00:00Z,46.12,-64.67,14.0,10.0,0,2,,12.0,29.760826,1008.0,,,,,,,,,,SCT,2000,BKN,4200,BKN,5500,,,VFR,,,,,,,,,,,,SPECI,67.0
CYQL 081700Z 05010KT 50SM FEW035 SCT095 SCT300 24/15 A3002 RMK CU1AC2CI1 SLP154 DENSITY ALT 4700FT,CYQL,2023-06-08T17:00:00Z,49.63,-112.8,24.0,15.0,50,10,,50.0,30.02067,1015.4,,,,,,,,,,FEW,3500,SCT,9500,SCT,30000,,,VFR,,,,,,,,,,,,METAR,923.0
CYQK 081700Z CCA 19010G18KT 15SM FEW070 SCT170 SCT240 22/05 A2999 RMK AC1AC2CI1 SLP157 DENSITY ALT 2400FT,CYQK,2023-06-08T17:00:00Z,49.78,-94.37,22.0,5.0,190,10,18,15.0,29.991142,1015.7,,,,,,,,,,FEW,7000,SCT,17000,SCT,24000,,,VFR,,,,,,,,,,,,METAR,413.0
CYQI 081700Z 19011KT 9SM FEW045 FEW046TCU OVC083 16/12 A2973 RMK SC1TCU1AC8 SC TR TCU TR TCU ASOCTD N HAZY SLP072 DENSITY ALT 500FT,CYQI,2023-06-08T17:00:00Z,43.83,-66.08,16.0,12.0,190,11,,9.0,29.731298,1007.2,,,,,,,,,,FEW,4500,FEW,4600,OVC,8300,,,VFR,,,,,,,,,,,,METAR,37.0
CYQH 081700Z 12006KT 40SM SCT240 18/07 A2996 RMK CI4 SLP154 DENSITY ALT 3100FT,CYQH,2023-06-08T17:00:00Z,60.12,-128.82,18.0,7.0,120,6,,40.0,29.958662,1015.4,,,,,,,,,,SCT,24000,,,,,,,VFR,,,,,,,,,,,,METAR,692.0
CYQG 081700Z AUTO 05008G15KT 360V080 9SM FEW110 22/06 A2983 RMK SLP101 DENSITY ALT 1700FT,CYQG,2023-06-08T17:00:00Z,42.27,-82.97,22.0,6.0,50,8,15,9.0,29.828741,1010.1,,TRUE,,,,,,,,FEW,11000,,,,,,,VFR,,,,,,,,,,,,SPECI,189.0
CYQF 081700Z AUTO 13003KT 080V200 9SM CLR 24/12 A3005 RMK SLP170 DENSITY ALT 4600FT,CYQF,2023-06-08T17:00:00Z,52.17,-113.9,24.0,12.0,130,3,,9.0,30.050198,1017.0,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,912.0
CYQD 081700Z AUTO 34005KT 9SM CLR 29/10 A2987 RMK SLP115 DENSITY ALT 2700FT,CYQD,2023-06-08T17:00:00Z,53.97,-101.08,29.0,10.0,340,5,,9.0,29.870079,1011.5,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,268.0
CYQB 081700Z 08013G18KT 25SM -RA BKN018 BKN027 OVC064 14/10 A2976 RMK SC5SC2SC1 SLP081,CYQB,2023-06-08T17:00:00Z,46.78,-71.38,14.0,10.0,80,13,18,25.0,29.760826,1008.1,,,,,,,,,-RA,BKN,1800,BKN,2700,OVC,6400,,,MVFR,,,,,,,,,,,,SPECI,73.0
CYQA 081700Z AUTO 35004KT 330V030 8SM OVC060 15/09 A2979 RMK SLP092 DENSITY ALT 1300FT,CYQA,2023-06-08T17:00:00Z,44.97,-79.3,15.0,9.0,350,4,,8.0,29.790354,1009.2,,TRUE,,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,277.0
CYPY 081700Z AUTO 32006KT 280V030 9SM FEW030 16/08 A3008 RMK SLP195 DENSITY ALT 1000FT,CYPY,2023-06-08T17:00:00Z,58.77,-111.12,16.0,8.0,320,6,,9.0,30.079725,1019.5,,TRUE,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,225.0
CYPX 081700Z AUTO 21014G19KT 9SM FEW230 16/05 A2997 RMK SLP152,CYPX,2023-06-08T17:00:00Z,60.03,-77.27,16.0,5.0,210,14,19,9.0,29.970472,1015.2,,TRUE,,,,,,,,FEW,23000,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
CYPW 081700Z 15003KT 080V190 30SM FEW250 22/09 A2996 RMK CI1 CI TR FU ALF SLP147 DENSITY ALT 1400FT,CYPW,2023-06-08T17:00:00Z,49.83,-124.5,22.0,9.0,150,3,,30.0,29.958662,1014.7,,,,,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,122.0
CYPR 081700Z AUTO 25003KT 210V270 9SM CLR 15/10 A2993 RMK SLP136,CYPR,2023-06-08T17:00:00Z,54.28,-130.45,15.0,10.0,250,3,,9.0,29.929134,1013.6,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
CYPQ 081700Z AUTO VRB03KT 9SM FEW032 SCT041 BKN060 OVC077 17/09 A2977 RMK SLP085 DENSITY ALT 1200FT,CYPQ,2023-06-08T17:00:00Z,44.22,-78.37,17.0,9.0,0,3,,9.0,29.769686,1008.5,,TRUE,,,,,,,,FEW,3200,SCT,4100,BKN,6000,OVC,7700,VFR,,,,,,,,,,,,METAR,190.0
CYPL 081700Z AUTO VRB04KT 9SM BKN240 24/01 A2997 RMK SLP154 DENSITY ALT 2500FT,CYPL,2023-06-08T17:00:00Z,51.43,-90.22,24.0,1.0,0,4,,9.0,29.970472,1015.4,,TRUE,,,,,,,,BKN,24000,,,,,,,VFR,,,,,,,,,,,,SPECI,390.0
CYPH 081700Z AUTO 22011KT 9SM CLR 14/M00 A3000 RMK SLP162,CYPH,2023-06-08T17:00:00Z,58.47,-78.08,14.0,0.0,220,11,,9.0,30.0,1016.2,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,24.0
CYPG 081700Z 12009KT 10SM SCT140 OVC180 23/18 A2990 RMK AC3AS5 DENSITY ALT 2310FT SUN DIMLY VISBL HZ SLP122,CYPG,2023-06-08T17:00:00Z,49.9,-98.28,23.0,18.0,120,9,,10.0,29.899607,1012.2,,,,,,,,,,SCT,14000,OVC,18000,,,,,VFR,,,,,,,,,,,,METAR,270.0
CYPE 081700Z 08005KT 040V150 8SM BKN250 19/09 A3010 RMK FU2CI3 SLP199 DENSITY ALT 2600FT,CYPE,2023-06-08T17:00:00Z,56.22,-117.45,19.0,9.0,80,5,,8.0,30.100393,1019.9,,,,,,,,,,BKN,25000,,,,,,,VFR,,,,,,,,,,,,METAR,572.0
CYPD 081700Z AUTO 15006KT 080V190 9SM FEW024 BKN050 16/10 A2978 RMK SLP087 DENSITY ALT 800FT,CYPD,2023-06-08T17:00:00Z,45.67,-61.37,16.0,10.0,150,6,,9.0,29.778543,1008.7,,TRUE,,,,,,,,FEW,2400,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,106.0
CYPC 081700Z 23015KT 15SM FEW100 SCT120 SCT240 16/07 A2988 RMK AC2AC1CI1 CI TR SLP121,CYPC,2023-06-08T17:00:00Z,69.37,-124.07,16.0,7.0,230,15,,15.0,29.878937,1012.1,,,,,,,,,,FEW,10000,SCT,12000,SCT,24000,,,VFR,,,,,,,,,,,,METAR,5.0
CYPA 081700Z 27005KT 15SM BKN250 26/14 A2998 RMK CI7 SLP156 DENSITY ALT 3000FT,CYPA,2023-06-08T17:00:00Z,53.22,-105.67,26.0,14.0,270,5,,15.0,29.97933,1015.6,,,,,,,,,,BKN,25000,,,,,,,VFR,,,,,,,,,,,,METAR,428.0
CYOY 081700Z 09002KT 15SM -SHRA FEW010 BKN020 OVC036 14/11 A2976 RMK SC1SC5SC3 DENSITY ALT 946FT SLP082,CYOY,2023-06-08T17:00:00Z,46.88,-71.5,14.0,11.0,90,2,,15.0,29.760826,1008.2,,,,,,,,,-SHRA,FEW,1000,BKN,2000,OVC,3600,,,MVFR,,,,,,,,,,,,METAR,167.0
CYOW 081700Z 02003KT 320V050 15SM BKN042 BKN100 15/08 A2975 RMK SC6AC1 SLP078 DENSITY ALT 700FT,CYOW,2023-06-08T17:00:00Z,45.32,-75.67,15.0,8.0,20,3,,15.0,29.749016,1007.8,,,,,,,,,,BKN,4200,BKN,10000,,,,,VFR,,,,,,,,,,,,SPECI,111.0
CYOO 081700Z AUTO 02005KT 9SM FEW046 BKN055 OVC080 16/09 A2977 RMK SLP085 DENSITY ALT 900FT,CYOO,2023-06-08T17:00:00Z,43.92,-78.9,16.0,9.0,20,5,,9.0,29.769686,1008.5,,TRUE,,,,,,,,FEW,4600,BKN,5500,OVC,8000,,,VFR,,,,,,,,,,,,METAR,136.0
CYOJ 081700Z 10004KT 070V160 15SM FEW260 16/08 A3011 RMK CI1 FU SLP206,CYOJ,2023-06-08T17:00:00Z,58.62,-117.17,16.0,8.0,100,4,,15.0,30.109253,1020.6,,,,,,,,,,FEW,26000,,,,,,,VFR,,,,,,,,,,,,METAR,339.0
CYOD 081700Z 06008KT 6SM FU SKC 22/07 A3007 RMK DENSITY ALT 3057FT SLP184,CYOD,2023-06-08T17:00:00Z,54.4,-110.28,22.0,7.0,60,8,,6.0,30.070866,1018.4,,,,,,,,,FU,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,540.0
CYOC 081700Z 06010G16KT 020V090 25SM SKC 15/06 A2979 RMK FU ALQDS SLP097 DENSITY ALT 1200FT,CYOC,2023-06-08T17:00:00Z,67.57,-139.83,15.0,6.0,60,10,16,25.0,29.790354,1009.7,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,253.0
CYNM 081700Z AUTO 02005KT 350V090 9SM CLR 19/07 A2987 RMK SLP120 DENSITY ALT 1700FT,CYNM,2023-06-08T17:00:00Z,49.77,-77.78,19.0,7.0,20,5,,9.0,29.870079,1012.0,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,276.0
CYNE 081700Z AUTO VRB02KT 9SM CLR 27/14 A2984 RMK SLP109 DENSITY ALT 2400FT,CYNE,2023-06-08T17:00:00Z,53.97,-97.83,27.0,14.0,0,2,,9.0,29.840551,1010.9,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,220.0
CYND 081700Z 34007KT 12SM -SHRA SCT037 SCT075 BKN150 15/09 A2975 RMK CU3AC1AC3 SLP076 DENSITY ALT 500FT,CYND,2023-06-08T17:00:00Z,45.52,-75.57,15.0,9.0,340,7,,12.0,29.749016,1007.6,,,,,,,,,-SHRA,SCT,3700,SCT,7500,BKN,15000,,,VFR,,,,,,,,,,,,METAR,57.0
CYNC 081700Z 06008KT 340V090 10SM FEW045 FEW300 20/07 A2993 RMK CU1CI1 FU SLP139 DENSITY ALT 700FT,CYNC,2023-06-08T17:00:00Z,53.02,-78.82,20.0,7.0,60,8,,10.0,29.929134,1013.9,,,,,,,,,,FEW,4500,FEW,30000,,,,,VFR,,,,,,,,,,,,METAR,13.0
CYMX 081700Z 08005KT 340V100 25SM BKN025 BKN045 BKN080 15/10 A2975 RMK CU5SC1AC1 SLP077 DENSITY ALT 500FT,CYMX,2023-06-08T17:00:00Z,45.67,-74.03,15.0,10.0,80,5,,25.0,29.749016,1007.7,,,,,,,,,,BKN,2500,BKN,4500,BKN,8000,,,MVFR,,,,,,,,,,,,SPECI,78.0
CYMU 081700Z 29008KT 15SM FEW150 19/02 A3002 RMK AC2 SLP170 DENSITY ALT 800FT,CYMU,2023-06-08T17:00:00Z,56.53,-76.52,19.0,2.0,290,8,,15.0,30.02067,1017.0,,,,,,,,,,FEW,15000,,,,,,,VFR,,,,,,,,,,,,METAR,69.0
CYMT 081700Z AUTO 35009KT 320V040 9SM SCT045 18/06 A2984 RMK SLP112 DENSITY ALT 2000FT,CYMT,2023-06-08T17:00:00Z,49.77,-74.52,18.0,6.0,350,9,,9.0,29.840551,1011.2,,TRUE,,,,,,,,SCT,4500,,,,,,,VFR,,,,,,,,,,,,METAR,388.0
CYMO 081700Z AUTO 09011KT 9SM CLR 18/09 A2993 RMK SLP138 DENSITY ALT 400FT,CYMO,2023-06-08T17:00:00Z,51.28,-80.62,18.0,9.0,90,11,,9.0,29.929134,1013.8,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
CYMM 081700Z AUTO 29007KT 250V020 9SM CLR 17/08 A3010 RMK SLP203 DENSITY ALT 1500FT,CYMM,2023-06-08T17:00:00Z,56.65,-111.22,17.0,8.0,290,7,,9.0,30.100393,1020.3,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,371.0
CYMJ 081700Z 02009KT 15SM FEW030 FEW100 BKN250 24/16 A2998 RMK CU1AC1CI6 DENSITY ALT 3652FT SLP148,CYMJ,2023-06-08T17:00:00Z,50.32,-105.55,24.0,16.0,20,9,,15.0,29.97933,1014.8,,,,,,,,,,FEW,3000,FEW,10000,BKN,25000,,,VFR,,,,,,,,,,,,METAR,578.0
CYMA 081700Z 10010KT 20SM BKN240 20/07 A2981 RMK CI5 FU SLP101 DENSITY ALT 2800FT,CYMA,2023-06-08T17:00:00Z,63.62,-135.87,20.0,7.0,100,10,,20.0,29.811024,1010.1,,,,,,,,,,BKN,24000,,,,,,,VFR,,,,,,,,,,,,METAR,519.0
CYLW 081700Z AUTO 00000KT 9SM CLR 24/03 A2990 RMK SLP121 DENSITY ALT 2900FT,CYLW,2023-06-08T17:00:00Z,49.95,-119.37,24.0,3.0,0,0,,9.0,29.899607,1012.1,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,420.0
CYLU 081700Z 12006KT 15SM BKN240 18/M06 A3013 RMK CC6 SLP209,CYLU,2023-06-08T17:00:00Z,58.72,-65.98,18.0,-6.0,120,6,,15.0,30.129921,1020.9,,,,,,,,,,BKN,24000,,,,,,,VFR,,,,,,,,,,,,METAR,61.0
CYLT 081700Z CCA 23023G31KT 15SM FEW020 FEW200 02/M06 A2992 RMK SC1CI1 SC TR SLP137,CYLT,2023-06-08T17:00:00Z,82.52,-62.32,2.0,-6.0,230,23,31,15.0,29.920275,1013.7,,,,,,,,,,FEW,2000,FEW,20000,,,,,VFR,,,,,,,,,,,,METAR,9.0
CYLL 081700Z 05008KT 4SM FU SCT150 23/12 A3005 RMK CI3 SLP177 DENSITY ALT 3500FT,CYLL,2023-06-08T17:00:00Z,53.32,-110.07,23.0,12.0,50,8,,4.0,30.050198,1017.7,,,,,,,,,FU,SCT,15000,,,,,,,MVFR,,,,,,,,,,,,METAR,664.0
CYLK 081700Z 35006KT 310V050 25SM SCT018 BKN028 OVC035 10/06 A3006 RMK SC4SC2SC2 FU CIG RAG SLP189,CYLK,2023-06-08T17:00:00Z,62.42,-110.67,10.0,6.0,350,6,,25.0,30.059055,1018.9,,,,,,,,,,SCT,1800,BKN,2800,OVC,3500,,,MVFR,,,,,,,,,,,,METAR,183.0
CYLJ 081700Z 35005KT 340V040 3SM FU SKC 23/08 A3004 RMK FU5 SLP177 DENSITY ALT 2700FT,CYLJ,2023-06-08T17:00:00Z,54.12,-108.52,23.0,8.0,350,5,,3.0,30.041338,1017.7,,,,,,,,,FU,SKC,,,,,,,,MVFR,,,,,,,,,,,,METAR,481.0
CYLH 081700Z AUTO 06007KT 9SM CLR 22/07 A2996 RMK SLP152 DENSITY ALT 1800FT,CYLH,2023-06-08T17:00:00Z,52.2,-87.93,22.0,7.0,60,7,,9.0,29.958662,1015.2,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,245.0
CYLD 081700Z 36008KT 12SM OVC037 16/06 A2992 RMK SC8 SMOKE SLP145 DENSITY ALT 2000FT,CYLD,2023-06-08T17:00:00Z,47.82,-83.35,16.0,6.0,360,8,,12.0,29.920275,1014.5,,,,,,,,,,OVC,3700,,,,,,,VFR,,,,,,,,,,,,METAR,449.0
CYLC 081700Z 16009KT 15SM FEW100 BKN120 BKN140 04/01 A3000 RMK AS2AC3AC2 SLP166,CYLC,2023-06-08T17:00:00Z,62.85,-69.87,4.0,1.0,160,9,,15.0,30.0,1016.6,,,,,,,,,,FEW,10000,BKN,12000,BKN,14000,,,VFR,,,,,,,,,,,,METAR,52.0
CYLA 081700Z 15011KT 140V230 15SM BKN260 19/01 A3007 RMK CS7 SLP187 DENSITY ALT 500FT,CYLA,2023-06-08T17:00:00Z,59.3,-69.58,19.0,1.0,150,11,,15.0,30.070866,1018.7,,,,,,,,,,BKN,26000,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
CYKY 081700Z 06009KT 020V120 15SM FEW100 FEW260 28/11 A3001 RMK AC1CI1 AC TR CI TR SLP154 DENSITY ALT 4200FT,CYKY,2023-06-08T17:00:00Z,51.52,-109.17,28.0,11.0,60,9,,15.0,30.008858,1015.4,,,,,,,,,,FEW,10000,FEW,26000,,,,,VFR,,,,,,,,,,,,METAR,692.0
CYKQ 081700Z 29011KT 15SM FEW043 FEW200 17/09 A2990 RMK CF1CI1 CF TR CI TR SLP129 DENSITY ALT 400FT,CYKQ,2023-06-08T17:00:00Z,51.47,-78.75,17.0,9.0,290,11,,15.0,29.899607,1012.9,,,,,,,,,,FEW,4300,FEW,20000,,,,,VFR,,,,,,,,,,,,METAR,28.0
CYKP 081700Z AUTO VRB03KT 9SM CLR 22/M00 A2999 RMK SLP154 DENSITY ALT 1500FT,CYKP,2023-06-08T17:00:00Z,51.67,-85.9,22.0,0.0,0,3,,9.0,29.991142,1015.4,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,181.0
CYKO 081700Z 17010KT 15SM BKN120 OVC240 09/02 A2995 RMK AC5CS3 SLP147,CYKO,2023-06-08T17:00:00Z,60.82,-78.15,9.0,2.0,170,10,,15.0,29.949802,1014.7,,,,,,,,,,BKN,12000,OVC,24000,,,,,VFR,,,,,,,,,,,,METAR,23.0
CYKJ 081700Z AUTO 31011G19KT 280V340 9SM BKN033 15/06 A3001 RMK SLP177 DENSITY ALT 2000FT,CYKJ,2023-06-08T17:00:00Z,57.25,-105.62,15.0,6.0,310,11,19,9.0,30.008858,1017.7,,TRUE,,,,,,,,BKN,3300,,,,,,,VFR,,,,,,,,,,,,METAR,519.0
CYKG 081700Z 22013KT 15SM SCT140 OVC250 14/03 A2994 RMK AS4CI4 SLP150,CYKG,2023-06-08T17:00:00Z,61.58,-71.92,14.0,3.0,220,13,,15.0,29.940945,1015.0,,,,,,,,,,SCT,14000,OVC,25000,,,,,VFR,,,,,,,,,,,,METAR,134.0
CYKF 081700Z AUTO 01006KT 330V040 9SM OVC066 17/07 A2980 RMK SLP093 DENSITY ALT 1700FT,CYKF,2023-06-08T17:00:00Z,43.47,-80.38,17.0,7.0,10,6,,9.0,29.799213,1009.3,,TRUE,,,,,,,,OVC,6600,,,,,,,VFR,,,,,,,,,,,,METAR,312.0
CYKA 081700Z 22003KT 30SM FEW250 22/02 A2991 RMK CI1 VIS LWR E SLP127 DENSITY ALT 2300FT,CYKA,2023-06-08T17:00:00Z,50.7,-120.45,22.0,2.0,220,3,,30.0,29.911417,1012.7,,,,,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,344.0
CYJT 081700Z 27008KT 15SM FEW035 OVC230 18/10 A2979 RMK SC1CS8 SC TR SLP092 DENSITY ALT 600FT,CYJT,2023-06-08T17:00:00Z,48.55,-58.57,18.0,10.0,270,8,,15.0,29.790354,1009.2,,,,,,,,,,FEW,3500,OVC,23000,,,,,VFR,,,,,,,,,,,,SPECI,7.0
CYJF 081700Z 32002KT 15SM FEW230 19/08 A3003 RMK CI1 FU SLP173 DENSITY ALT 1300FT,CYJF,2023-06-08T17:00:00Z,60.23,-123.47,19.0,8.0,320,2,,15.0,30.029528,1017.3,,,,,,,,,,FEW,23000,,,,,,,VFR,,,,,,,,,,,,METAR,215.0
CYIO 081700Z 06019G31KT 30SM FEW045 BKN250 00/M02 A2983 RMK SC1CI7 SC TR SLP109,CYIO,2023-06-08T17:00:00Z,72.68,-77.97,0.0,-2.0,60,19,31,30.0,29.828741,1010.9,,,,,,,,,,FEW,4500,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,61.0
CYIN 081700Z AUTO 10003KT 040V170 9SM CLR 23/01 A2999 RMK SLP140 DENSITY ALT 5400FT,CYIN,2023-06-08T17:00:00Z,51.27,-121.68,23.0,1.0,100,3,,9.0,29.991142,1014.0,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1127.0
